時間,開盤,最高,最低,收盤,成交量
2022-07-07 09:00:00,1185.85,1193.99,1181.8,1183.88,81265.8
2022-07-07 10:00:00,1183.88,1186.0,1179.5,1185.47,47593.5
2022-07-07 11:00:00,1185.48,1186.0,1177.6,1185.73,102330.2
2022-07-07 12:00:00,1185.72,1192.0,1178.66,1187.07,184591.3
2022-07-07 13:00:00,1187.08,1202.85,1181.23,1196.63,304456.5
2022-07-07 14:00:00,1196.64,1230.0,1192.48,1222.78,683680.5
2022-07-07 15:00:00,1222.78,1228.73,1213.32,1219.95,246255.5
2022-07-07 16:00:00,1219.91,1241.4,1215.0,1233.16,360333.8
2022-07-07 17:00:00,1233.32,1233.9,1217.0,1222.3,221033.2
2022-07-07 18:00:00,1222.35,1237.21,1221.05,1233.89,194422.3
2022-07-07 19:00:00,1233.87,1254.5,1233.22,1247.78,326796.2
2022-07-07 20:00:00,1247.92,1250.39,1233.45,1238.0,183346.6
2022-07-07 21:00:00,1238.0,1242.19,1233.41,1239.78,67488.2
2022-07-07 22:00:00,1239.79,1241.65,1225.22,1229.99,135079.2
2022-07-07 23:00:00,1229.97,1245.91,1227.95,1237.5,137817.3
2022-07-08 00:00:00,1237.64,1243.0,1230.83,1241.13,119235.5
2022-07-08 01:00:00,1241.14,1277.0,1238.76,1262.2,442543.0
2022-07-08 02:00:00,1262.22,1263.68,1242.0,1253.59,209141.5
2022-07-08 03:00:00,1253.59,1259.26,1250.04,1258.82,102970.7
2022-07-08 04:00:00,1258.67,1268.29,1252.77,1253.58,170088.4
2022-07-08 05:00:00,1253.58,1256.2,1239.0,1244.09,175153.1
2022-07-08 06:00:00,1244.1,1248.54,1240.16,1244.49,112541.3
2022-07-08 07:00:00,1244.49,1245.69,1234.5,1241.27,137777.3
2022-07-08 08:00:00,1241.26,1245.39,1217.0,1217.79,279077.0
2022-07-08 09:00:00,1217.8,1221.57,1205.0,1216.99,406888.8
2022-07-08 10:00:00,1216.99,1232.0,1212.62,1217.57,245993.5
2022-07-08 11:00:00,1217.47,1227.21,1214.14,1221.09,154864.3
2022-07-08 12:00:00,1221.02,1234.38,1201.33,1210.85,461817.6
2022-07-08 13:00:00,1210.82,1221.62,1193.78,1199.6,460667.3
2022-07-08 14:00:00,1199.56,1232.0,1193.46,1226.9,420948.4
2022-07-08 15:00:00,1226.9,1241.68,1222.34,1235.81,423531.6
2022-07-08 16:00:00,1235.81,1236.64,1212.4,1221.73,290158.3
2022-07-08 17:00:00,1221.64,1230.84,1216.09,1225.62,157330.8
2022-07-08 18:00:00,1225.58,1238.0,1221.52,1228.4,161433.1
2022-07-08 19:00:00,1228.37,1248.4,1221.21,1239.86,221024.1
2022-07-08 20:00:00,1239.86,1255.24,1235.58,1243.93,151281.4
2022-07-08 21:00:00,1243.8,1251.49,1227.32,1229.17,100149.5
2022-07-08 22:00:00,1229.16,1237.45,1228.06,1231.12,76920.9
2022-07-08 23:00:00,1231.11,1242.97,1211.0,1213.53,170624.0
2022-07-09 00:00:00,1213.49,1221.9,1207.0,1211.57,215103.7
2022-07-09 01:00:00,1211.57,1219.07,1209.04,1212.55,102503.7
2022-07-09 02:00:00,1212.52,1217.73,1211.33,1215.82,59799.0
2022-07-09 03:00:00,1215.86,1217.48,1204.76,1216.78,115300.7
2022-07-09 04:00:00,1216.77,1218.78,1210.58,1217.5,77671.5
2022-07-09 05:00:00,1217.49,1224.0,1211.0,1214.72,109644.7
2022-07-09 06:00:00,1214.71,1219.78,1213.5,1217.71,52242.3
2022-07-09 07:00:00,1217.7,1228.0,1217.39,1224.93,114832.3
2022-07-09 08:00:00,1224.95,1227.85,1218.12,1226.94,96404.0
2022-07-09 09:00:00,1226.94,1226.94,1216.2,1219.82,75054.7
2022-07-09 10:00:00,1219.83,1225.0,1216.09,1224.24,66145.4
2022-07-09 11:00:00,1224.32,1225.94,1205.0,1210.15,152857.7
2022-07-09 12:00:00,1210.19,1216.0,1206.18,1213.79,126192.0
2022-07-09 13:00:00,1213.74,1218.67,1210.13,1213.71,80076.5
2022-07-09 14:00:00,1213.66,1222.9,1211.5,1214.88,123529.4
2022-07-09 15:00:00,1214.87,1218.6,1212.54,1215.11,45458.9
2022-07-09 16:00:00,1215.11,1224.0,1213.9,1222.38,80729.0
2022-07-09 17:00:00,1222.37,1235.38,1220.22,1227.85,164902.8
2022-07-09 18:00:00,1227.84,1233.67,1222.42,1223.31,82201.7
2022-07-09 19:00:00,1223.32,1224.83,1209.2,1218.59,103410.3
2022-07-09 20:00:00,1218.6,1220.67,1214.8,1219.49,25600.2
2022-07-09 21:00:00,1219.42,1223.8,1218.51,1221.52,29921.7
2022-07-09 22:00:00,1221.51,1227.16,1214.17,1216.42,94336.5
2022-07-09 23:00:00,1216.3,1220.75,1212.88,1217.0,50995.4
2022-07-10 00:00:00,1216.9,1218.5,1210.21,1210.6,77809.5
2022-07-10 01:00:00,1210.59,1220.5,1208.25,1211.17,119856.1
2022-07-10 02:00:00,1211.19,1214.0,1181.0,1191.06,351371.4
2022-07-10 03:00:00,1191.11,1192.21,1184.3,1188.48,106549.5
2022-07-10 04:00:00,1188.48,1195.0,1183.33,1192.07,106286.6
2022-07-10 05:00:00,1192.06,1195.65,1191.48,1193.47,62215.3
2022-07-10 06:00:00,1193.49,1193.63,1185.4,1189.0,66737.6
2022-07-10 07:00:00,1189.0,1192.26,1185.87,1189.85,60639.7
2022-07-10 08:00:00,1189.88,1194.0,1181.0,1187.94,116492.3
2022-07-10 09:00:00,1187.94,1190.76,1184.07,1187.14,75872.1
2022-07-10 10:00:00,1187.08,1188.63,1175.4,1182.85,146119.8
2022-07-10 11:00:00,1182.85,1184.28,1172.74,1183.49,146050.0
2022-07-10 12:00:00,1183.49,1188.0,1181.99,1184.77,80499.6
2022-07-10 13:00:00,1184.76,1184.97,1170.12,1176.47,186290.3
2022-07-10 14:00:00,1176.46,1176.46,1155.88,1159.83,344175.8
2022-07-10 15:00:00,1159.82,1167.68,1158.0,1163.51,141325.3
2022-07-10 16:00:00,1163.52,1176.31,1152.73,1172.08,265183.7
2022-07-10 17:00:00,1172.06,1174.78,1169.69,1171.71,66128.1
2022-07-10 18:00:00,1171.68,1172.34,1163.17,1167.87,73263.8
2022-07-10 19:00:00,1167.84,1174.45,1161.0,1174.27,75814.6
2022-07-10 20:00:00,1174.23,1183.49,1170.35,1178.14,112407.0
2022-07-10 21:00:00,1178.17,1185.0,1176.5,1177.29,78704.2
2022-07-10 22:00:00,1177.32,1177.32,1160.32,1168.47,144487.1
2022-07-10 23:00:00,1168.46,1170.54,1163.34,1168.45,73142.0
2022-07-11 00:00:00,1168.45,1171.42,1156.54,1169.82,138520.5
2022-07-11 01:00:00,1169.79,1170.4,1145.35,1152.45,191282.2
2022-07-11 02:00:00,1152.55,1155.0,1143.0,1149.39,158350.9
2022-07-11 03:00:00,1149.38,1155.88,1144.45,1154.31,105472.0
2022-07-11 04:00:00,1154.18,1155.13,1143.59,1149.31,114785.7
2022-07-11 05:00:00,1149.31,1152.98,1144.61,1147.37,92174.8
2022-07-11 06:00:00,1147.37,1149.19,1137.2,1140.54,196632.1
2022-07-11 07:00:00,1140.49,1145.54,1139.04,1143.27,101245.1
2022-07-11 08:00:00,1143.27,1147.79,1141.53,1143.03,97170.2
2022-07-11 09:00:00,1143.03,1149.84,1142.1,1146.94,97965.7
2022-07-11 10:00:00,1146.94,1150.17,1143.5,1145.09,79608.3
2022-07-11 11:00:00,1145.06,1149.25,1141.0,1143.37,83646.9
2022-07-11 12:00:00,1143.36,1155.55,1138.68,1152.67,160276.1
2022-07-11 13:00:00,1152.66,1164.5,1130.0,1136.54,483878.2
2022-07-11 14:00:00,1136.55,1145.48,1127.11,1138.76,254596.4
2022-07-11 15:00:00,1138.88,1144.0,1133.67,1143.46,119404.6
2022-07-11 16:00:00,1143.47,1148.6,1140.1,1141.73,137551.9
2022-07-11 17:00:00,1141.73,1157.0,1141.55,1154.28,150334.1
2022-07-11 18:00:00,1154.28,1156.92,1147.01,1149.02,100699.1
2022-07-11 19:00:00,1149.03,1150.49,1136.03,1142.11,125874.5
2022-07-11 20:00:00,1142.02,1145.0,1134.0,1138.78,85159.6
2022-07-11 21:00:00,1138.78,1139.0,1115.65,1122.1,138505.3
2022-07-11 22:00:00,1122.11,1122.11,1092.3,1098.63,388168.9
2022-07-11 23:00:00,1098.62,1101.66,1091.42,1096.72,206282.3
2022-07-12 00:00:00,1096.72,1098.58,1083.3,1085.65,255119.4
2022-07-12 01:00:00,1085.65,1095.31,1085.03,1091.22,140018.3
2022-07-12 02:00:00,1091.21,1094.3,1089.12,1091.26,84505.4
2022-07-12 03:00:00,1091.26,1091.26,1081.38,1086.24,139765.1
2022-07-12 04:00:00,1086.24,1091.95,1084.84,1087.9,84809.8
2022-07-12 05:00:00,1087.91,1093.0,1086.42,1086.67,76090.3
2022-07-12 06:00:00,1086.68,1087.4,1076.01,1079.12,178030.1
2022-07-12 07:00:00,1079.12,1080.2,1062.08,1069.07,370058.4
2022-07-12 08:00:00,1069.08,1070.93,1060.3,1067.02,205618.0
2022-07-12 09:00:00,1067.01,1069.0,1053.6,1054.74,228903.5
2022-07-12 10:00:00,1054.73,1065.0,1054.57,1058.48,159211.1
2022-07-12 11:00:00,1058.46,1072.64,1057.52,1065.67,183343.1
2022-07-12 12:00:00,1065.77,1076.0,1065.21,1072.57,174520.6
2022-07-12 13:00:00,1072.67,1082.39,1066.21,1067.64,351510.6
2022-07-12 14:00:00,1067.64,1077.0,1060.99,1075.6,270467.0
2022-07-12 15:00:00,1075.6,1083.87,1074.52,1076.11,216269.3
2022-07-12 16:00:00,1076.13,1088.78,1074.64,1083.06,227110.0
2022-07-12 17:00:00,1083.06,1084.49,1073.08,1076.12,127961.5
2022-07-12 18:00:00,1076.13,1076.63,1060.66,1061.64,138961.9
2022-07-12 19:00:00,1061.55,1061.55,1033.0,1041.13,460971.0
2022-07-12 20:00:00,1041.04,1049.99,1037.05,1047.27,176017.0
2022-07-12 21:00:00,1047.08,1052.55,1040.23,1040.56,70610.5
2022-07-12 22:00:00,1040.56,1049.61,1035.48,1043.0,140632.5
2022-07-12 23:00:00,1042.94,1049.0,1035.0,1038.7,148985.6
2022-07-13 00:00:00,1038.64,1046.66,1035.57,1042.86,159571.5
2022-07-13 01:00:00,1042.86,1048.98,1041.2,1046.96,92689.7
2022-07-13 02:00:00,1046.96,1059.7,1046.96,1056.3,173809.2
2022-07-13 03:00:00,1056.3,1058.41,1050.66,1052.21,105105.1
2022-07-13 04:00:00,1052.19,1057.49,1048.5,1052.01,100468.8
2022-07-13 05:00:00,1051.84,1063.14,1050.18,1058.18,138732.1
2022-07-13 06:00:00,1058.17,1061.56,1055.02,1061.4,96953.9
2022-07-13 07:00:00,1061.39,1072.5,1056.12,1069.13,246575.5
2022-07-13 08:00:00,1069.14,1079.41,1065.4,1076.04,263411.3
2022-07-13 09:00:00,1075.96,1078.14,1072.02,1073.45,116828.2
2022-07-13 10:00:00,1073.49,1076.0,1067.6,1072.01,122730.7
2022-07-13 11:00:00,1072.05,1084.33,1070.2,1081.59,164637.4
2022-07-13 12:00:00,1081.59,1105.0,1005.0,1028.97,1700350.2
2022-07-13 13:00:00,1028.92,1046.99,1016.0,1041.42,846528.3
2022-07-13 14:00:00,1041.43,1073.08,1032.49,1066.26,649620.5
2022-07-13 15:00:00,1066.38,1074.5,1055.75,1060.25,311861.5
2022-07-13 16:00:00,1060.25,1074.31,1048.71,1073.73,334012.1
2022-07-13 17:00:00,1073.73,1100.0,1072.16,1094.38,484222.9
2022-07-13 18:00:00,1094.36,1094.91,1082.1,1090.58,205515.0
2022-07-13 19:00:00,1090.58,1093.56,1074.11,1076.6,156198.3
2022-07-13 20:00:00,1076.55,1081.91,1074.44,1076.43,86984.7
2022-07-13 21:00:00,1076.44,1091.93,1075.53,1090.49,80594.0
2022-07-13 22:00:00,1090.49,1098.44,1083.01,1086.43,131819.6
2022-07-13 23:00:00,1086.5,1120.0,1085.9,1114.66,393461.5
2022-07-14 00:00:00,1114.65,1123.98,1109.05,1113.71,198056.8
2022-07-14 01:00:00,1113.71,1126.93,1110.0,1113.31,202626.3
2022-07-14 02:00:00,1113.38,1116.65,1108.71,1112.13,118646.4
2022-07-14 03:00:00,1112.19,1118.94,1110.3,1112.36,144651.2
2022-07-14 04:00:00,1112.36,1114.59,1104.01,1105.92,138890.1
2022-07-14 05:00:00,1105.9,1114.0,1102.07,1106.26,123527.9
2022-07-14 06:00:00,1106.25,1107.59,1093.5,1102.07,195055.7
2022-07-14 07:00:00,1102.06,1103.6,1092.47,1097.59,145251.5
2022-07-14 08:00:00,1097.59,1101.17,1083.13,1084.94,247639.1
2022-07-14 09:00:00,1084.93,1089.57,1075.68,1089.01,131878.1
2022-07-14 10:00:00,1089.01,1092.96,1083.38,1087.3,179248.2
2022-07-14 11:00:00,1087.3,1089.08,1071.28,1081.55,253199.8
2022-07-14 12:00:00,1081.55,1091.31,1073.0,1087.02,270441.5
2022-07-14 13:00:00,1087.02,1090.66,1075.27,1084.88,302740.3
2022-07-14 14:00:00,1084.87,1102.98,1078.37,1096.99,298097.5
2022-07-14 15:00:00,1096.99,1148.81,1096.99,1141.11,903518.6
2022-07-14 16:00:00,1141.13,1150.0,1132.25,1140.42,462910.1
2022-07-14 17:00:00,1140.42,1199.7,1137.34,1195.67,830796.5
2022-07-14 18:00:00,1195.67,1206.46,1189.24,1194.48,341909.0
2022-07-14 19:00:00,1194.47,1215.2,1187.0,1194.01,312220.9
2022-07-14 20:00:00,1194.15,1201.41,1188.6,1193.19,163650.2
2022-07-14 21:00:00,1193.08,1196.0,1180.28,1181.96,98518.3
2022-07-14 22:00:00,1181.92,1194.16,1180.39,1187.32,113108.5
2022-07-14 23:00:00,1187.32,1196.74,1185.11,1193.2,95293.8
2022-07-15 00:00:00,1193.2,1194.24,1180.49,1182.37,133574.7
2022-07-15 01:00:00,1182.37,1213.0,1182.13,1209.7,196589.1
2022-07-15 02:00:00,1209.71,1223.52,1191.73,1195.73,396227.5
2022-07-15 03:00:00,1195.77,1203.71,1190.84,1199.89,140251.1
2022-07-15 04:00:00,1199.88,1211.4,1189.0,1192.82,236192.5
2022-07-15 05:00:00,1192.74,1208.3,1190.01,1207.37,165706.0
2022-07-15 06:00:00,1207.36,1208.48,1195.91,1197.82,128182.0
2022-07-15 07:00:00,1197.82,1218.61,1193.07,1211.41,309457.2
2022-07-15 08:00:00,1211.42,1219.0,1202.55,1205.24,262297.5
2022-07-15 09:00:00,1205.33,1229.87,1204.81,1218.28,395397.0
2022-07-15 10:00:00,1218.33,1223.72,1215.17,1220.01,124299.2
2022-07-15 11:00:00,1220.01,1229.99,1210.49,1211.04,286247.2
2022-07-15 12:00:00,1211.04,1237.0,1206.13,1227.27,438877.8
2022-07-15 13:00:00,1227.26,1232.0,1216.18,1221.56,323918.2
2022-07-15 14:00:00,1221.57,1237.5,1221.57,1227.57,343316.4
2022-07-15 15:00:00,1227.57,1236.7,1222.0,1222.24,205537.7
2022-07-15 16:00:00,1222.22,1226.93,1201.93,1211.77,324226.6
2022-07-15 17:00:00,1211.8,1236.0,1210.95,1221.35,279305.2
2022-07-15 18:00:00,1221.35,1256.66,1220.51,1254.92,317364.5
2022-07-15 19:00:00,1254.87,1271.0,1248.22,1266.18,362141.0
2022-07-15 20:00:00,1266.26,1290.38,1253.27,1256.71,453578.6
2022-07-15 21:00:00,1256.72,1263.0,1242.69,1256.35,150190.2
2022-07-15 22:00:00,1256.36,1259.15,1244.4,1249.25,91062.3
2022-07-15 23:00:00,1249.25,1251.61,1227.04,1231.35,179262.2
2022-07-16 00:00:00,1231.2,1235.0,1212.63,1212.85,193399.3
2022-07-16 01:00:00,1212.85,1225.0,1210.0,1220.29,168473.8
2022-07-16 02:00:00,1220.29,1222.46,1210.06,1219.5,119450.2
2022-07-16 03:00:00,1219.7,1224.6,1217.99,1221.64,79515.6
2022-07-16 04:00:00,1221.76,1223.37,1211.0,1222.3,145520.2
2022-07-16 05:00:00,1222.3,1223.15,1203.21,1207.63,174730.3
2022-07-16 06:00:00,1207.63,1211.0,1192.0,1198.48,289589.4
2022-07-16 07:00:00,1198.56,1204.6,1191.0,1197.5,131178.9
2022-07-16 08:00:00,1197.56,1206.64,1195.38,1198.35,158171.3
2022-07-16 09:00:00,1198.35,1201.45,1193.7,1197.54,98506.9
2022-07-16 10:00:00,1197.59,1206.0,1193.01,1197.93,143445.0
2022-07-16 11:00:00,1197.93,1204.79,1195.53,1197.96,79649.2
2022-07-16 12:00:00,1197.96,1221.99,1195.63,1215.14,215181.6
2022-07-16 13:00:00,1215.03,1238.69,1212.34,1234.37,396591.6
2022-07-16 14:00:00,1234.39,1248.0,1231.5,1245.04,302060.1
2022-07-16 15:00:00,1245.03,1277.9,1244.29,1274.42,490573.8
2022-07-16 16:00:00,1274.42,1437.59,1272.06,1359.0,1648781.5
2022-07-16 17:00:00,1359.0,1364.5,1325.9,1327.4,324603.9
2022-07-16 18:00:00,1327.49,1342.0,1323.87,1336.43,247848.5
2022-07-16 19:00:00,1336.43,1359.0,1331.16,1336.38,213551.3
2022-07-16 20:00:00,1335.99,1348.36,1314.16,1347.54,263396.9
2022-07-16 21:00:00,1347.54,1364.0,1336.76,1345.29,151820.4
2022-07-16 22:00:00,1345.3,1361.19,1338.17,1357.7,130178.9
2022-07-16 23:00:00,1357.64,1359.9,1344.5,1355.47,113176.0
2022-07-17 00:00:00,1355.45,1387.48,1354.78,1363.17,311013.8
2022-07-17 01:00:00,1363.2,1368.53,1326.1,1338.52,254425.4
2022-07-17 02:00:00,1338.51,1348.07,1335.31,1342.91,119370.3
2022-07-17 03:00:00,1342.81,1367.61,1342.32,1353.3,219441.2
2022-07-17 04:00:00,1353.3,1363.36,1345.5,1351.31,153019.1
2022-07-17 05:00:00,1351.31,1362.0,1349.1,1351.32,134466.2
2022-07-17 06:00:00,1351.42,1377.7,1350.2,1374.06,267075.3
2022-07-17 07:00:00,1374.06,1375.0,1359.01,1361.05,168760.2
2022-07-17 08:00:00,1361.07,1368.78,1355.39,1367.07,131909.1
2022-07-17 09:00:00,1367.02,1375.75,1354.17,1356.67,227694.4
2022-07-17 10:00:00,1356.67,1359.09,1337.12,1357.51,277049.3
2022-07-17 11:00:00,1357.52,1367.8,1348.73,1363.73,198285.8
2022-07-17 12:00:00,1363.68,1368.75,1348.5,1355.45,142861.4
2022-07-17 13:00:00,1355.53,1366.0,1331.2,1338.74,506989.8
2022-07-17 14:00:00,1338.74,1358.98,1337.0,1351.23,168996.7
2022-07-17 15:00:00,1351.22,1357.98,1344.15,1351.88,129757.7
2022-07-17 16:00:00,1351.86,1355.4,1338.94,1345.11,183050.7
2022-07-17 17:00:00,1345.11,1383.62,1317.57,1327.11,527030.3
2022-07-17 18:00:00,1327.04,1343.94,1321.28,1335.84,248000.0
2022-07-17 19:00:00,1335.78,1354.08,1333.66,1347.82,104695.9
2022-07-17 20:00:00,1347.83,1349.59,1339.02,1344.14,66800.3
2022-07-17 21:00:00,1344.16,1368.88,1340.13,1365.08,131894.5
2022-07-17 22:00:00,1365.08,1376.92,1348.24,1359.68,128597.7
2022-07-17 23:00:00,1359.68,1360.64,1335.0,1338.63,136890.4
2022-07-18 00:00:00,1338.64,1356.71,1335.56,1347.99,138363.9
2022-07-18 01:00:00,1348.0,1364.52,1347.53,1359.18,146838.0
2022-07-18 02:00:00,1359.18,1419.93,1358.5,1412.79,562049.7
2022-07-18 03:00:00,1412.79,1422.28,1395.23,1406.46,367202.9
2022-07-18 04:00:00,1406.37,1413.34,1393.0,1413.34,179384.8
2022-07-18 05:00:00,1413.34,1454.75,1408.15,1433.13,552396.1
2022-07-18 06:00:00,1433.05,1470.98,1426.35,1453.22,445364.0
2022-07-18 07:00:00,1453.31,1479.0,1448.0,1466.33,328022.8
2022-07-18 08:00:00,1466.32,1499.0,1462.71,1478.1,615343.7
2022-07-18 09:00:00,1478.11,1488.96,1470.0,1483.65,244400.0
2022-07-18 10:00:00,1483.57,1512.0,1470.1,1485.04,416218.7
2022-07-18 11:00:00,1484.98,1497.9,1465.0,1478.5,357485.7
2022-07-18 12:00:00,1478.5,1487.31,1455.26,1484.91,383677.6
2022-07-18 13:00:00,1484.91,1493.5,1471.21,1475.0,313576.3
2022-07-18 14:00:00,1475.01,1487.42,1464.0,1484.88,240748.6
2022-07-18 15:00:00,1484.87,1532.4,1477.32,1520.88,413784.2
2022-07-18 16:00:00,1520.83,1531.0,1488.34,1495.47,492782.1
2022-07-18 17:00:00,1495.46,1496.73,1465.3,1469.05,334137.3
2022-07-18 18:00:00,1468.96,1486.0,1463.72,1475.0,182720.3
2022-07-18 19:00:00,1474.95,1478.75,1450.0,1472.58,344057.2
2022-07-18 20:00:00,1472.59,1483.42,1461.51,1471.43,151921.1
2022-07-18 21:00:00,1471.55,1494.42,1468.32,1487.06,100794.4
2022-07-18 22:00:00,1487.07,1521.7,1483.85,1514.59,225175.4
2022-07-18 23:00:00,1514.59,1598.04,1512.56,1581.17,695237.5
2022-07-19 00:00:00,1581.27,1635.5,1541.4,1560.32,998808.2
2022-07-19 01:00:00,1560.43,1566.65,1526.5,1528.14,416100.6
2022-07-19 02:00:00,1528.14,1532.26,1511.51,1524.12,313968.7
2022-07-19 03:00:00,1524.13,1547.09,1511.1,1516.33,359977.8
2022-07-19 04:00:00,1516.4,1524.43,1493.12,1519.93,358180.4
2022-07-19 05:00:00,1519.91,1543.62,1514.32,1530.04,273162.6
2022-07-19 06:00:00,1529.83,1541.95,1499.24,1518.28,400527.7
2022-07-19 07:00:00,1518.34,1527.83,1506.81,1511.2,252738.3
2022-07-19 08:00:00,1511.02,1538.57,1505.7,1535.0,234345.8
2022-07-19 09:00:00,1535.12,1539.6,1521.69,1533.21,178825.9
2022-07-19 10:00:00,1533.28,1554.37,1518.19,1541.42,309228.7
2022-07-19 11:00:00,1541.33,1562.24,1533.38,1541.77,306137.0
2022-07-19 12:00:00,1541.76,1564.56,1538.6,1560.32,233019.7
2022-07-19 13:00:00,1560.33,1578.11,1537.38,1559.51,484357.2
2022-07-19 14:00:00,1559.52,1559.83,1529.16,1547.36,391473.3
2022-07-19 15:00:00,1547.37,1551.25,1506.0,1539.87,573115.7
2022-07-19 16:00:00,1539.58,1587.57,1534.0,1564.19,552502.2
2022-07-19 17:00:00,1564.2,1581.7,1547.08,1574.63,235896.9
2022-07-19 18:00:00,1574.59,1578.62,1557.66,1571.96,182713.6
2022-07-19 19:00:00,1571.73,1591.01,1558.77,1561.19,173153.2
2022-07-19 20:00:00,1561.2,1565.28,1548.15,1559.45,103143.3
2022-07-19 21:00:00,1559.44,1589.87,1556.13,1575.76,108150.1
2022-07-19 22:00:00,1575.78,1580.1,1554.72,1563.09,70871.3
2022-07-19 23:00:00,1563.09,1577.11,1525.74,1542.28,246259.3
2022-07-20 00:00:00,1542.16,1544.73,1510.58,1522.84,249194.4
2022-07-20 01:00:00,1523.29,1549.0,1518.03,1539.31,172081.3
2022-07-20 02:00:00,1539.31,1551.7,1535.24,1545.95,133037.0
2022-07-20 03:00:00,1545.81,1568.0,1542.12,1561.7,186948.6
2022-07-20 04:00:00,1561.7,1572.33,1552.75,1562.06,138912.6
2022-07-20 05:00:00,1562.08,1577.84,1557.02,1568.33,146590.7
2022-07-20 06:00:00,1568.33,1581.45,1565.64,1569.18,178448.4
2022-07-20 07:00:00,1569.18,1572.22,1529.03,1531.28,317982.9
2022-07-20 08:00:00,1531.29,1544.5,1526.49,1532.35,232486.8
2022-07-20 09:00:00,1532.34,1555.24,1527.12,1550.44,182553.8
2022-07-20 10:00:00,1550.36,1609.86,1548.0,1592.47,640029.6
2022-07-20 11:00:00,1592.46,1616.61,1584.51,1603.18,363663.5
2022-07-20 12:00:00,1603.19,1619.3,1582.0,1602.43,413094.1
2022-07-20 13:00:00,1602.29,1622.1,1586.45,1590.0,394397.6
2022-07-20 14:00:00,1590.01,1609.97,1588.0,1605.68,223495.6
2022-07-20 15:00:00,1605.69,1605.78,1590.37,1596.67,176487.9
2022-07-20 16:00:00,1596.68,1597.93,1543.6,1558.09,451051.4
2022-07-20 17:00:00,1558.09,1565.32,1537.0,1545.89,260567.8
2022-07-20 18:00:00,1545.85,1573.16,1545.73,1560.66,168521.9
2022-07-20 19:00:00,1560.68,1577.31,1547.09,1551.8,135027.4
2022-07-20 20:00:00,1551.73,1560.51,1483.2,1521.23,620165.2
2022-07-20 21:00:00,1521.32,1571.23,1516.24,1545.22,190382.4
2022-07-20 22:00:00,1545.22,1550.56,1526.2,1526.8,122247.2
2022-07-20 23:00:00,1526.8,1536.0,1506.42,1521.94,224581.0
2022-07-21 00:00:00,1522.22,1539.99,1515.0,1527.58,171598.5
2022-07-21 01:00:00,1527.58,1554.0,1522.15,1530.82,230404.5
2022-07-21 02:00:00,1530.81,1538.66,1487.0,1489.23,316343.0
2022-07-21 03:00:00,1489.52,1500.0,1482.35,1488.28,245199.7
2022-07-21 04:00:00,1488.19,1495.0,1462.96,1485.18,338132.3
2022-07-21 05:00:00,1485.17,1496.75,1480.86,1491.97,124698.4
2022-07-21 06:00:00,1492.04,1493.68,1470.83,1475.59,161038.5
2022-07-21 07:00:00,1475.57,1498.0,1472.58,1488.25,200340.4
2022-07-21 08:00:00,1488.23,1494.51,1480.23,1490.46,164582.7
2022-07-21 09:00:00,1490.75,1517.1,1489.41,1511.36,276896.4
2022-07-21 10:00:00,1511.37,1519.5,1493.56,1497.42,175961.7
2022-07-21 11:00:00,1497.37,1503.55,1476.66,1489.19,268551.2
2022-07-21 12:00:00,1489.3,1516.5,1484.55,1506.0,277589.0
2022-07-21 13:00:00,1506.0,1508.58,1489.0,1505.01,261427.0
2022-07-21 14:00:00,1505.0,1510.32,1481.13,1499.62,308548.7
2022-07-21 15:00:00,1499.7,1515.0,1498.77,1510.68,190047.5
2022-07-21 16:00:00,1510.43,1570.0,1508.88,1558.03,646248.8
2022-07-21 17:00:00,1558.03,1567.0,1530.63,1536.68,283528.0
2022-07-21 18:00:00,1536.68,1548.95,1534.02,1543.91,103110.3
2022-07-21 19:00:00,1543.9,1582.6,1543.11,1578.91,229421.9
2022-07-21 20:00:00,1579.06,1607.0,1575.78,1584.94,265579.3
2022-07-21 21:00:00,1585.18,1596.0,1582.05,1589.49,59774.9
2022-07-21 22:00:00,1589.49,1591.04,1563.86,1576.4,163325.2
2022-07-21 23:00:00,1576.4,1589.0,1569.3,1575.36,122395.8
2022-07-22 00:00:00,1575.36,1595.62,1569.23,1588.55,153719.8
2022-07-22 01:00:00,1588.53,1594.46,1572.28,1576.12,127317.4
2022-07-22 02:00:00,1576.22,1579.7,1561.02,1564.12,115574.1
2022-07-22 03:00:00,1564.11,1571.97,1552.76,1561.87,121705.8
2022-07-22 04:00:00,1561.82,1573.71,1555.6,1569.74,115478.8
2022-07-22 05:00:00,1569.65,1591.0,1562.3,1589.91,176215.4
2022-07-22 06:00:00,1589.95,1605.83,1585.67,1595.82,216082.2
2022-07-22 07:00:00,1595.82,1614.9,1585.6,1601.01,288593.2
2022-07-22 08:00:00,1601.02,1630.0,1594.74,1619.62,378289.1
2022-07-22 09:00:00,1619.62,1647.0,1618.08,1630.71,460743.9
2022-07-22 10:00:00,1630.62,1642.44,1622.65,1624.23,166096.4
2022-07-22 11:00:00,1624.17,1640.55,1621.5,1638.53,142642.1
2022-07-22 12:00:00,1638.42,1645.0,1623.01,1625.13,145852.3
2022-07-22 13:00:00,1625.01,1630.87,1596.43,1599.49,438394.0
2022-07-22 14:00:00,1599.56,1618.0,1587.27,1611.99,358507.7
2022-07-22 15:00:00,1611.91,1613.74,1568.13,1574.88,405071.0
